122.224.83.80 - - [26/Jan/2024:00:01:50 -0300] "POST /template/aui/text-inline.vm HTTP/1.1" 404 456 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"
89.187.163.203 - - [26/Jan/2024:01:30:16 -0300] "GET /2020/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:16 -0300] "GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:17 -0300] "GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:17 -0300] "GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:17 -0300] "GET /test/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:18 -0300] "GET /wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:18 -0300] "GET /site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:19 -0300] "GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
89.187.163.203 - - [26/Jan/2024:01:30:19 -0300] "GET /sito/wp-includes/wlwmanifest.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
149.50.96.45 - - [26/Jan/2024:01:36:10 -0300] "GET / HTTP/1.1" 200 11173 "-" "Hello World/1.0"
13.40.106.185 - - [26/Jan/2024:01:37:58 -0300] "z\xb9\xf0:\xbe\xa5t\xf4`\x18\x04\xb0\x91e" 400 501 "-" "-"
194.33.191.24 - - [26/Jan/2024:01:39:07 -0300] "GET /.env HTTP/1.1" 404 493 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
194.33.191.24 - - [26/Jan/2024:01:39:08 -0300] "POST / HTTP/1.1" 200 3477 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
194.33.191.24 - - [26/Jan/2024:01:39:08 -0300] "GET /.env HTTP/1.1" 404 5627 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
194.33.191.24 - - [26/Jan/2024:01:39:09 -0300] "POST / HTTP/1.1" 200 8654 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
194.33.191.24 - - [26/Jan/2024:01:39:12 -0300] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 493 "-" "python-requests/2.25.1"
44.222.237.239 - - [26/Jan/2024:01:44:05 -0300] "GET / HTTP/1.1" 200 8570 "-" "Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; da-dk) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"
13.40.106.185 - - [26/Jan/2024:01:46:04 -0300] "Y\xc8V6\xfaw\x14\x9f`\x18\x04\xb0$\xe0" 400 501 "-" "-"
185.224.128.31 - - [26/Jan/2024:01:47:09 -0300] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://191.252.92.222:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
54.88.179.33 - - [26/Jan/2024:01:48:07 -0300] "GET / HTTP/1.1" 200 16328 "-" "Mozilla/5.0 \\(Windows NT 10.0\\; Win64\\; x64\\) AppleWebKit/537.36 \\(KHTML, like Gecko\\) Chrome/100.0.4896.60 Safari/537.36"
54.88.179.33 - - [26/Jan/2024:01:48:07 -0300] "GET / HTTP/1.1" 200 7977 "-" "Mozilla/5.0 \\(Windows NT 10.0\\; Win64\\; x64\\) AppleWebKit/537.36 \\(KHTML, like Gecko\\) Chrome/100.0.4896.60 Safari/537.36"
35.171.144.152 - - [26/Jan/2024:01:48:08 -0300] "GET / HTTP/1.1" 200 11173 "-" "Mozilla/5.0 \\(Windows NT 10.0\\; Win64\\; x64\\) AppleWebKit/537.36 \\(KHTML, like Gecko\\) Chrome/100.0.4896.60 Safari/537.36"
40.77.167.46 - - [26/Jan/2024:01:49:04 -0300] "GET /sitemap.xml.gz HTTP/1.1" 404 5658 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
185.180.143.6 - - [26/Jan/2024:01:53:44 -0300] "GET / HTTP/1.1" 200 7977 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
157.55.39.55 - - [26/Jan/2024:01:54:12 -0300] "GET /sitemap.xml.gz HTTP/1.1" 404 5692 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.62 - - [26/Jan/2024:01:55:35 -0300] "GET /sitemap_index.xml HTTP/1.1" 404 5662 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
149.50.96.45 - - [26/Jan/2024:02:06:13 -0300] "GET / HTTP/1.1" 200 11173 "-" "Hello World/1.0"
17.241.75.91 - - [26/Jan/2024:02:07:38 -0300] "GET /robots.txt HTTP/1.1" 404 5596 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.91 - - [26/Jan/2024:02:07:38 -0300] "GET / HTTP/1.1" 200 3487 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
40.77.167.203 - - [26/Jan/2024:02:12:01 -0300] "GET /robots.txt HTTP/1.1" 404 5713 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
40.77.167.203 - - [26/Jan/2024:02:12:01 -0300] "GET /robots.txt HTTP/1.1" 404 520 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
157.55.39.9 - - [26/Jan/2024:02:12:05 -0300] "GET /sitemap.txt HTTP/1.1" 404 5657 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
44.222.237.239 - - [26/Jan/2024:02:12:28 -0300] "GET / HTTP/1.1" 200 8570 "-" "Mozilla/5.0 (Android 4.2; rv:19.0) Gecko/20121129 Firefox/19.0"
185.180.143.49 - - [26/Jan/2024:02:17:02 -0300] "GET / HTTP/1.1" 200 7977 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
118.123.105.93 - - [26/Jan/2024:02:27:01 -0300] "\x16\x03\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:27:02 -0300] "\x16\x03\x01" 400 501 "-" "-"
131.0.95.164 - - [26/Jan/2024:02:27:25 -0300] "GET /imagens/9b239b6726f2445d3af897fdfaaef9.png HTTP/1.1" 200 5521742 "https://storage.googleapis.com/" "Mozilla/5.0 (Linux; Android 12; moto g22) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
177.101.143.198 - - [26/Jan/2024:02:27:26 -0300] "GET /imagens/9b239b6726f2445d3af897fdfaaef9.png HTTP/1.1" 200 5521742 "https://storage.googleapis.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Mobile/15E148 Safari/604.1"
118.123.105.93 - - [26/Jan/2024:02:27:51 -0300] "\x16\x03\x03\x01\xa7\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:27:54 -0300] "\x16\x03\x03\x01\xa7\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:27:56 -0300] "\x16\x03\x03\x01X\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:27:58 -0300] "\x16\x03\x03\x01J\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:27:58 -0300] "\x16\x03\x03\x01\x9b\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:28:03 -0300] "\x16\x03\x02\x01\x9c\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:28:03 -0300] "\x16\x03\x01\x01\xa9\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:28:04 -0300] "\x16\x03\x01\x01\xa9\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:28:05 -0300] "\x16\x03\x01\x01\x9f\x01" 400 501 "-" "-"
118.123.105.93 - - [26/Jan/2024:02:28:06 -0300] "\x16\x03\x01\x01\xb6\x01" 400 501 "-" "-"
40.77.167.152 - - [26/Jan/2024:02:30:04 -0300] "GET /atom.xml HTTP/1.1" 404 5692 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
83.97.73.245 - - [26/Jan/2024:02:32:30 -0300] "GET /actuator/gateway/routes HTTP/1.1" 404 5543 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
88.116.99.194 - - [26/Jan/2024:02:34:55 -0300] "-" 408 0 "-" "-"
88.116.99.194 - - [26/Jan/2024:02:35:16 -0300] "-" 408 0 "-" "-"
88.116.99.194 - - [26/Jan/2024:02:35:16 -0300] "GET http://www.fakemyip.info/check.php HTTP/1.1" 404 440 "-" "-"
17.241.75.53 - - [26/Jan/2024:02:41:53 -0300] "GET /robots.txt HTTP/1.1" 404 5532 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.53 - - [26/Jan/2024:02:41:54 -0300] "GET / HTTP/1.1" 200 3487 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
185.239.210.232 - - [26/Jan/2024:02:43:10 -0300] "POST /wp-cron.php?doing_wp_cron=1706247801.7052190303802490234375 HTTP/1.1" 404 5607 "-" "WordPress/6.4.2; https://segredocleopatrarevelado.online"
40.77.167.46 - - [26/Jan/2024:02:44:05 -0300] "GET /sitemaps.xml HTTP/1.1" 404 5692 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
107.170.224.38 - - [26/Jan/2024:02:44:10 -0300] "GET /login HTTP/1.1" 404 4936 "-" "Mozilla/5.0 zgrab/0.x"
64.62.197.144 - - [26/Jan/2024:02:45:22 -0300] "GET / HTTP/1.1" 200 3421 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.46"
64.62.197.149 - - [26/Jan/2024:02:47:22 -0300] "GET /favicon.ico HTTP/1.1" 404 437 "-" "Mozilla/5.0 (Windows NT 10.0; rv:108.0) Gecko/20100101 Firefox/108.0"
64.62.197.149 - - [26/Jan/2024:02:48:05 -0300] "GET /geoserver/web/ HTTP/1.1" 404 437 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.46"
157.55.39.59 - - [26/Jan/2024:02:49:08 -0300] "GET /sitemap.xml HTTP/1.1" 404 5660 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.23 - - [26/Jan/2024:02:53:42 -0300] "GET /sitemaps.xml HTTP/1.1" 404 5662 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
205.210.31.28 - - [26/Jan/2024:02:56:15 -0300] "GET / HTTP/1.0" 200 11192 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
52.167.144.25 - - [26/Jan/2024:02:57:15 -0300] "GET /atom.xml HTTP/1.1" 404 5658 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
179.43.161.130 - - [26/Jan/2024:02:57:32 -0300] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://191.252.92.222:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
185.239.210.232 - - [26/Jan/2024:03:02:45 -0300] "POST /wp-cron.php?doing_wp_cron=1706248976.8423941135406494140625 HTTP/1.1" 404 5607 "-" "WordPress/6.4.2; https://segredocleopatrarevelado.online"
54.36.148.173 - - [26/Jan/2024:03:02:49 -0300] "GET /robots.txt HTTP/1.1" 404 5588 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
51.222.253.10 - - [26/Jan/2024:03:02:50 -0300] "GET /wp-includes/blocks/navigation/view.min.js HTTP/1.1" 404 5588 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
51.222.253.19 - - [26/Jan/2024:03:02:50 -0300] "GET /wp-includes/blocks/navigation/style.min.css?ver=6.4.2 HTTP/1.1" 404 5588 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
51.222.253.12 - - [26/Jan/2024:03:02:51 -0300] "GET /wp-includes/js/dist/interactivity.min.js?ver=6.4.2 HTTP/1.1" 404 5588 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
212.111.43.182 - - [26/Jan/2024:03:02:56 -0300] "GET / HTTP/1.1" 200 3421 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0"
212.111.43.182 - - [26/Jan/2024:03:03:01 -0300] "\x16\x03\x01" 400 501 "-" "-"
212.111.43.182 - - [26/Jan/2024:03:03:02 -0300] "\x16\x03\x01" 400 501 "-" "-"
212.111.43.182 - - [26/Jan/2024:03:03:02 -0300] "\x16\x03\x01" 400 501 "-" "-"
52.167.144.189 - - [26/Jan/2024:03:03:37 -0300] "GET /sitemaps.xml HTTP/1.1" 404 5660 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
146.19.24.23 - - [26/Jan/2024:03:17:24 -0300] "GET / HTTP/1.1" 200 11173 "-" "-"
