68.183.176.53 - - [01/May/2024:04:53:42 -0300] "GET / HTTP/1.1" 200 11229 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:43 -0300] "GET /wp-includes/ID3/license.txt HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:43 -0300] "GET /feed/ HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:43 -0300] "GET /xmlrpc.php?rsd HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:44 -0300] "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:44 -0300] "GET /web/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:44 -0300] "GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:45 -0300] "GET /wp/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:45 -0300] "GET /2020/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:45 -0300] "GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:46 -0300] "GET /2021/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:46 -0300] "GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:46 -0300] "GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:47 -0300] "GET /test/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:47 -0300] "GET /site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
68.183.176.53 - - [01/May/2024:04:53:47 -0300] "GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 509 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
72.13.46.5 - - [01/May/2024:05:02:38 -0300] "GET /robots.txt HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; ips-agent)"
72.13.46.5 - - [01/May/2024:05:02:39 -0300] "GET / HTTP/1.1" 200 992 "-" "Mozilla/5.0 (compatible; ips-agent)"
195.191.219.130 - - [01/May/2024:05:16:35 -0300] "GET /robots.txt HTTP/1.1" 404 494 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
195.191.219.130 - - [01/May/2024:05:16:37 -0300] "GET / HTTP/1.1" 200 3421 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
40.77.167.15 - - [01/May/2024:05:41:01 -0300] "GET /sitemaps.xml HTTP/1.1" 404 443 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
173.252.111.10 - - [01/May/2024:05:48:11 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.111.118 - - [01/May/2024:05:48:11 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.111.119 - - [01/May/2024:05:48:11 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.111.5 - - [01/May/2024:05:48:11 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.111.13 - - [01/May/2024:05:48:11 -0300] "GET /lista803 HTTP/1.1" 301 4433 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
173.252.111.13 - - [01/May/2024:05:48:12 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
43.153.216.189 - - [01/May/2024:05:51:03 -0300] "GET / HTTP/1.1" 200 3440 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
45.128.163.132 - - [01/May/2024:05:52:55 -0300] "GET / HTTP/1.1" 200 11173 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:98.0) Gecko/20100101 Firefox/98.0"
123.60.68.42 - - [01/May/2024:05:54:44 -0300] "GET / HTTP/1.1" 200 474 "-" "Mozilla/5.0 (Windows NT 8.7; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.2311.88 Safari/537.36"
54.160.138.131 - - [01/May/2024:05:56:32 -0300] "GET / HTTP/1.1" 200 3440 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
31.13.103.119 - - [01/May/2024:06:00:40 -0300] "GET /lista803 HTTP/1.1" 301 4377 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.103.119 - - [01/May/2024:06:00:40 -0300] "GET /lista803/ HTTP/1.1" 206 1544 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.103.120 - - [01/May/2024:06:00:42 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.103.118 - - [01/May/2024:06:00:43 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.103.3 - - [01/May/2024:06:00:44 -0300] "GET /lista803 HTTP/1.1" 301 4433 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.103.8 - - [01/May/2024:06:00:44 -0300] "GET /lista803 HTTP/1.1" 301 4433 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.103.3 - - [01/May/2024:06:00:45 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.103.8 - - [01/May/2024:06:00:45 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
54.36.148.241 - - [01/May/2024:06:08:05 -0300] "GET /robots.txt HTTP/1.1" 404 4191 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
66.249.74.137 - - [01/May/2024:06:24:06 -0300] "GET /robots.txt HTTP/1.1" 404 499 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
74.125.217.135 - - [01/May/2024:06:24:06 -0300] "GET / HTTP/1.1" 200 3477 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.6367.91 Mobile Safari/537.36 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)"
194.38.23.16 - - [01/May/2024:06:27:40 -0300] "GET /sites/all/modules/plupload/plupload/examples/upload.php HTTP/1.1" 404 494 "-" "ALittle Client"
185.132.134.176 - - [01/May/2024:06:46:20 -0300] "GET /wp-content/plugins/woocommerce-products-filter/js/plainoverlay/plainoverlay.jquery.json HTTP/1.1" 404 438 "-" "Mozilla/5.0 (Linux; Android 10; Mi Note 10 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36"
31.13.115.8 - - [01/May/2024:06:55:14 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.115.118 - - [01/May/2024:06:55:14 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.115.9 - - [01/May/2024:06:55:14 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.115.7 - - [01/May/2024:06:55:14 -0300] "GET /lista803 HTTP/1.1" 301 4433 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
31.13.115.7 - - [01/May/2024:06:55:15 -0300] "GET /lista803/ HTTP/1.1" 200 6984 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
179.210.58.3 - - [01/May/2024:06:59:15 -0300] "GET /imagens/1dae0c40836a7a06604959401c940f.png HTTP/1.1" 200 3162988 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:15 -0300] "GET /imagens/60cbc0af99238ee593f7cc373609cc.png HTTP/1.1" 200 3162988 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:15 -0300] "GET /imagens/e13d0409ed35d785f3a4b18b529e64.png HTTP/1.1" 200 3162988 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:15 -0300] "GET /imagens/7224900448a7beb28e948a824f2f12.png HTTP/1.1" 200 3162988 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:15 -0300] "GET /imagens/9cff47598a289cf0f1272e624b72fe.png HTTP/1.1" 200 3162988 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:15 -0300] "GET /imagens/25197d76d4d2bf787169308038430e.png HTTP/1.1" 200 3162988 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:18 -0300] "GET /imagens/402155edf138cd42d456dbaa5c1637.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:18 -0300] "GET /imagens/956e167fd1805906194a937bd5afdd.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:18 -0300] "GET /imagens/53dcd0ea7b0b62fa8066ba6017288f.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:18 -0300] "GET /imagens/cb031acfc714ebc4eba71c56a2692b.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:19 -0300] "GET /imagens/693235e4f73fe9541b2d75fc4ca740.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:20 -0300] "GET /imagens/497379013871a68818ba30980b90da.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:21 -0300] "GET /imagens/0828339c2147fb608b10f17a227048.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:20 -0300] "GET /imagens/2a475b81b161e6f163d406cefbe9b6.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:21 -0300] "GET /imagens/6764dea7001e988d4f2dc49a4851c3.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:21 -0300] "GET /imagens/e30cd96d3649e5a700613647686e1b.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:23 -0300] "GET /imagens/0747ca77707f7d1ee158278983bc5a.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:23 -0300] "GET /imagens/3054dda39b96fa3951e47d3150399c.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:23 -0300] "GET /imagens/0ba1a911d64660d4b96d84b2f76f6c.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:24 -0300] "GET /imagens/bc3520dc766404e3db115c07ddc3e4.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:24 -0300] "GET /imagens/2b67e88601a1710ddf6d8ef4e506a7.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:24 -0300] "GET /imagens/29d82458cd588da33f59a0f80fa7ea.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:25 -0300] "GET /imagens/7c1ef56f35b3c51e0a3abca86bd9f9.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:26 -0300] "GET /imagens/1adf0fd1f992bb5202dbe19f4ee2de.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:28 -0300] "GET /imagem-pagina/1714444887836.png HTTP/1.1" 200 216194 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:27 -0300] "GET /imagens/ae5d96539e0035640fd0e36e7f3672.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:29 -0300] "GET /criativos/Id_4_1712891374310.jpg HTTP/1.1" 200 250956 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:29 -0300] "GET /imagem-pagina/1714444905929.png HTTP/1.1" 200 134823 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:29 -0300] "GET /criativos/Id_6_1714419172824.jpg HTTP/1.1" 200 251756 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:28 -0300] "GET /imagens/76d8eaabe0e479e0f78c069ad9b7da.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:27 -0300] "GET /imagens/a5a66591712a48cc532191aa8ff4c3.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:28 -0300] "GET /imagens/5969a6c3f94a9785a41953d39bff13.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:27 -0300] "GET /imagens/0904f4380c0c885c9429c3b8b2a68d.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:29 -0300] "GET /imagens/cfecdf205f0c3d8b91af3543ed4005.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:29 -0300] "GET /imagens/6390e4803aa989f5588b21a55d2fe2.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:31 -0300] "GET /imagens/ffe7ac67b6d6afec88a72137268244.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:31 -0300] "GET /imagens/e71633db3f35cf1c1d657866ec5266.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:31 -0300] "GET /imagens/6f7746bdb71c018980263e3c22c04e.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:32 -0300] "GET /imagens/b324936ce97bce12c5412d8d4b154c.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:32 -0300] "GET /imagens/0907151be630102a044808f0e6308a.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:31 -0300] "GET /imagens/1d8fcd25d0b5d7af2c93fcb5e55795.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:33 -0300] "GET /imagens/4aa1b1606aad917b9148bd69f2f66d.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:34 -0300] "GET /imagens/3872c4f6b937c1f2678722e071a8fe.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:35 -0300] "GET /imagens/d7134ea7f7fd18a5c1e44c92fdf1e7.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:35 -0300] "GET /imagens/3b23f434a7dc0221d0ecb9f60a0272.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:36 -0300] "GET /imagens/a5d7146167c41598b36ffe6b8d56e6.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:35 -0300] "GET /imagens/9a32586e3ecb4c0f8d0b38b0d1fe9b.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:35 -0300] "GET /imagens/104eb59be60a6e143613bd09eb78a6.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
179.210.58.3 - - [01/May/2024:06:59:37 -0300] "GET /imagens/deb4dc833ba1937028c160a31e7482.png HTTP/1.1" 200 3162987 "http://vps-40d69db1.vps.ovh.ca:23101/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
